0.0,19030508.362309407,0.0,18258269.684518777,0.0
73.46255204457563,19808478.544798773,548.2508307638935,2961950.904980888,1291.1493985617008
146.92510408915126,19030508.362309407,1087.9958769549485,3869939.757579303,2581.535355419883
220.38765613372692,18578878.485583115,1610.1275280654284,4397071.235591125,3836.1616617606396
293.8502081783025,18258269.684518777,2120.832930071198,4771293.796099039,5067.589790076075
367.3127602228781,18009042.16754392,2623.0184260283436,5062210.408880483,6281.720352456814
440.77531226745384,17804879.952712357,3118.3908638957087,5300533.295554107,7482.018682316171
514.2378643120295,17631806.626692686,3608.0776149159738,5502573.711559488,8670.773628649884
587.700416356605,17481497.570444126,4092.880446903838,5678046.952544515,9849.612983074418
661.1629684011807,17348588.70466047,4573.399502045495,5833213.198834924,11019.755186142598
734.6255204457563,17229418.805848252,5050.10123224713,5972345.302857686,12182.147253297622
808.088072490332,17121376.38101535,5523.358810541418,6098491.022879746,13337.546820257636
881.5506245349077,17022532.64533651,5993.47770273705,6213901.358583709,14486.574059937284
955.0131765794832,16931422.195475657,6460.712650638943,6320286.517557874,15629.746162683703
1028.475728624059,16846905.310613316,6925.2793993351615,6418976.617692685,16767.501145637525
1101.9382806686347,16768077.922086924,7387.363059120024,6511026.757641878,17900.21482955345
1175.40083271321,16694210.716187863,7847.124230355444,6597288.087261632,19028.21327381916
1248.8633847577858,16624706.736360954,8304.703593632052,6678457.288213175,20151.78209564432
1322.3259368023614,16559071.122236624,8760.225418310867,6755111.890203426,21271.17359328828
1395.788488846937,16496889.038966738,9213.800290788844,6827736.028683507,22386.612285129737
1469.2510408915125,16437809.2713686,9665.52726829615,6896739.591399526,23498.29928242044
1542.7135929360884,16381531.822001718,10115.495602088478,6962472.69213012,24606.415787801754
1616.176144980664,16327798.394256834,10563.786132682571,7025236.77745337,25711.12592798592
1689.6386970252397,16276384.990302242,11010.472431726463,7085293.265357163,26812.57907204175
1763.1012490698154,16227096.083502768,11455.621745602866,7142870.346351896,27910.911747148337
1836.5638011143908,16179759.97952517,11899.295782071089,7198168.3973197155,29006.24923567723
1910.0263531589665,16134225.086357398,12341.551371328847,7251364.334610517,30098.70691731532
1983.4889052035421,16090356.887434166,12782.441025629092,7302615.146573543,31188.391405228584
2056.951457248118,16048035.464481236,13222.013416220863,7352060.784536547,32275.401514372803
2130.414009292693,16007153.454382338,13660.31378236094,7399826.547256278,33359.829091890715
2203.8765613372693,15967614.35183332,14097.384284092248,7446025.061815952,34441.759733341496
2277.3391133818445,15929331.089801481,14533.264308146494,7490757.940308537,35521.27340376053
2350.80166542642,15892224.844914256,14967.990734518007,7534117.174014903,36598.444978871776
2424.2642174709963,15856224.026288984,15401.598169842355,7576186.313496044,37673.344718905486
2497.7267695155715,15821263.414981475,15834.119152598423,7617041.472904626,38746.03868521029
2571.1893215601476,15787283.427888142,16265.584334268127,7656752.189052378,39816.58910805334
2644.651873604723,15754229.485093554,16696.022639880423,7695382.159750847,40885.05471256524
2718.1144256492985,15722051.463680916,17125.46141079519,7732989.881245089,41951.49100862751
2791.576977693874,15690703.224191535,17553.926532120895,7769629.200861935,43015.95054956268
2865.03952973845,15660142.198428351,17981.442546782015,7805349.798066308,44078.483163720026
2938.502081783025,15630329.029300595,18408.032757942998,7840197.604782636,45139.13616242212
3011.964633827601,15601227.25501265,18833.71932123958,7874215.173964083,46197.95452721781
3085.427185872177,15572803.031197539,19258.523328056974,7907442.003878356,47254.98107895796
3158.8897379167524,15545024.885647438,19682.464880916596,7939914.824350808,48310.25663084963
3232.352289961328,15517863.501154337,20105.563161886756,7971667.850201612,49363.82012734708
3305.8148420059033,15491291.522677867,20527.83649480679,8002733.006291635,50415.70877048249
3379.2773940504794,15465283.385638772,20949.30240200969,8033140.12791356,51465.9581350273
3452.7399460950546,15439815.162618373,21369.977656139465,8062917.1397021795,52514.602273694516
3526.2024981396307,15414864.42614327,21789.878327582308,8092090.215772339,53561.67381343604
3599.6650501842064,15390410.125570828,22209.019827968008,8120683.923400413,54607.204043761514
3673.1276022287816,15366432.476369271,22627.416950139926,8148721.35224066,55651.22299788749
3746.5901542733577,15342912.860323455,23045.08390494573,8176224.230790656,56693.75952743195
3820.052706317933,15319833.735396883,23462.034355159787,8203213.031587329,57734.84137128532
3893.5152583625086,15297178.554148233,23878.28144681094,8229707.066419476,58774.49521921384
3966.9778104070842,15274931.689746426,24293.8378381607,8255724.572672271,59812.74677069258
4040.44036245166,15253078.36874881,24708.715726547263,8281282.791778925,60849.620789405606
4113.902914496236,15231604.609913869,25122.926873289405,8306398.040629634,61885.14115380719
4187.365466540811,15210497.168408953,25536.482626822286,8331085.776684303,62919.33090409337
4260.828018585386,15189743.484851735,25949.393944219893,8355360.657443989,63952.21228589789
4334.2905706299625,15169331.638690975,26361.67141124255,8379236.594858175,64983.8067909938
4407.753122674539,15149250.305490011,26773.325261033686,8402726.80517733,66014.13519525263
4481.215674719114,15129488.717727248,27184.36539157822,8425843.854700904,67043.2175940892
4554.678226763689,15110036.62877115,27594.80138202325,8448599.70182054,68071.07343559695
4628.140778808265,15090884.279726494,28004.64250795325,8471005.735712342,69097.72155156027
4701.60333085284,15072022.3688804,28413.89775570078,8493072.811995076,70123.18018650902
4775.0658828974165,15053442.023507895,28822.575835769418,8514811.285634648,71147.4670249703
4848.528434941993,15035134.773821287,29230.685195436272,8536231.041346624,72170.59921705497
